2026-04-06 23:12:26,530 | INFO     | explorer.server | UI static files served from: ui
2026-04-06 23:12:29,758 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:12:29 +0200] "GET /api/stories HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:12:29,791 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:12:29 +0200] "GET /api/graph HTTP/1.1" 200 452 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:12:30,028 | INFO     | explorer.server | 📡 WebSocket client disconnected (2 remaining)
2026-04-06 23:12:30,034 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:12:26 +0200] "GET /ws/live HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:12:30,042 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:12:30 +0200] "GET /api/status HTTP/1.1" 200 285 "http://127.0.0.1:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:12:30,050 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:12:30 +0200] "GET /api/screens HTTP/1.1" 200 160 "http://127.0.0.1:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:12:30,076 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:12:30 +0200] "GET /api/stories HTTP/1.1" 200 160 "http://127.0.0.1:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:12:30,112 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:12:30 +0200] "GET /api/graph HTTP/1.1" 200 301 "http://127.0.0.1:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:12:30,325 | INFO     | explorer.server | 📡 WebSocket client disconnected (1 remaining)
2026-04-06 23:12:30,331 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:12:29 +0200] "GET /ws/live HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:12:30,341 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:12:30 +0200] "GET /api/status HTTP/1.1" 200 436 "http://127.0.0.1:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:12:30,351 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:12:30 +0200] "GET /api/screens HTTP/1.1" 200 311 "http://127.0.0.1:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:12:30,429 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:12:30 +0200] "GET /api/stories HTTP/1.1" 200 311 "http://127.0.0.1:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:12:30,473 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:12:30 +0200] "GET /api/graph HTTP/1.1" 200 452 "http://127.0.0.1:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:12:30,717 | INFO     | explorer.server | 📡 WebSocket client disconnected (0 remaining)
2026-04-06 23:12:30,722 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:12:27 +0200] "GET /ws/live HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:12:35,405 | INFO     | explorer.server | 📡 WebSocket client connected (1 total)
2026-04-06 23:12:35,416 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:12:35 +0200] "GET /api/status HTTP/1.1" 200 436 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:12:35,424 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:12:35 +0200] "GET /api/screens HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:12:35,430 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:12:35 +0200] "GET /api/stories HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:12:35,441 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:12:35 +0200] "GET /api/graph HTTP/1.1" 200 452 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:12:40,411 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:12:40 +0200] "GET /api/status HTTP/1.1" 200 436 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:12:40,418 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:12:40 +0200] "GET /api/screens HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:12:40,424 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:12:40 +0200] "GET /api/stories HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:12:40,433 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:12:40 +0200] "GET /api/graph HTTP/1.1" 200 452 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:12:40,540 | INFO     | explorer.managed | Explorer started with PID 14416
2026-04-06 23:12:40,552 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:12:40 +0200] "POST /api/agent/start HTTP/1.1" 200 331 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:12:40,574 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:12:40 +0200] "GET /api/status HTTP/1.1" 200 441 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:12:42,091 | ERROR    | explorer.managed | [Explorer] <frozen runpy>:128: RuntimeWarning: 'agent.explorer' found in sys.modules after import of package 'agent', but prior to execution of 'agent.explorer'; this may result in unpredictable behaviour
2026-04-06 23:12:45,411 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:12:45 +0200] "GET /api/status HTTP/1.1" 200 441 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:12:45,418 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:12:45 +0200] "GET /api/screens HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:12:45,423 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:12:45 +0200] "GET /api/stories HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:12:45,430 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:12:45 +0200] "GET /api/graph HTTP/1.1" 200 452 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:12:50,417 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:12:50 +0200] "GET /api/status HTTP/1.1" 200 441 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:12:50,421 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:12:50 +0200] "GET /api/screens HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:12:50,428 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:12:50 +0200] "GET /api/stories HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:12:50,433 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:12:50 +0200] "GET /api/graph HTTP/1.1" 200 452 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:12:55,411 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:12:55 +0200] "GET /api/status HTTP/1.1" 200 441 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:12:55,417 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:12:55 +0200] "GET /api/screens HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:12:55,424 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:12:55 +0200] "GET /api/stories HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:12:55,431 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:12:55 +0200] "GET /api/graph HTTP/1.1" 200 452 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:13:00,410 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:13:00 +0200] "GET /api/status HTTP/1.1" 200 441 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:13:00,417 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:13:00 +0200] "GET /api/screens HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:13:00,422 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:13:00 +0200] "GET /api/stories HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:13:00,430 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:13:00 +0200] "GET /api/graph HTTP/1.1" 200 452 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:13:05,409 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:13:05 +0200] "GET /api/status HTTP/1.1" 200 441 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:13:05,414 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:13:05 +0200] "GET /api/screens HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:13:05,419 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:13:05 +0200] "GET /api/stories HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:13:05,425 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:13:05 +0200] "GET /api/graph HTTP/1.1" 200 452 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:13:10,409 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:13:10 +0200] "GET /api/status HTTP/1.1" 200 441 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:13:10,416 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:13:10 +0200] "GET /api/screens HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:13:10,422 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:13:10 +0200] "GET /api/stories HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:13:10,428 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:13:10 +0200] "GET /api/graph HTTP/1.1" 200 452 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:13:10,534 | INFO     | explorer.managed | Pause requested (subprocess mode - not fully implemented)
2026-04-06 23:13:10,538 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:13:10 +0200] "POST /api/agent/pause HTTP/1.1" 200 330 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:13:10,565 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:13:10 +0200] "GET /api/status HTTP/1.1" 200 438 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:13:12,152 | INFO     | explorer.managed | Explorer started with PID 28952
2026-04-06 23:13:12,158 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:13:12 +0200] "POST /api/agent/start HTTP/1.1" 200 331 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:13:12,163 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:13:12 +0200] "GET /api/status HTTP/1.1" 200 441 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:13:13,521 | ERROR    | explorer.managed | [Explorer] <frozen runpy>:128: RuntimeWarning: 'agent.explorer' found in sys.modules after import of package 'agent', but prior to execution of 'agent.explorer'; this may result in unpredictable behaviour
2026-04-06 23:13:16,203 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:13:16 +0200] "GET /api/status HTTP/1.1" 200 441 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:13:16,209 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:13:16 +0200] "GET /api/screens HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:13:16,214 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:13:16 +0200] "GET /api/stories HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:13:16,220 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:13:16 +0200] "GET /api/graph HTTP/1.1" 200 452 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:13:21,203 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:13:21 +0200] "GET /api/status HTTP/1.1" 200 441 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:13:21,211 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:13:21 +0200] "GET /api/screens HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:13:21,216 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:13:21 +0200] "GET /api/stories HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:13:21,221 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:13:21 +0200] "GET /api/graph HTTP/1.1" 200 452 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:13:26,204 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:13:26 +0200] "GET /api/status HTTP/1.1" 200 441 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:13:26,211 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:13:26 +0200] "GET /api/screens HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:13:26,216 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:13:26 +0200] "GET /api/stories HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:13:26,239 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:13:26 +0200] "GET /api/graph HTTP/1.1" 200 452 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:13:31,205 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:13:31 +0200] "GET /api/status HTTP/1.1" 200 441 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:13:31,212 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:13:31 +0200] "GET /api/screens HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:13:31,216 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:13:31 +0200] "GET /api/stories HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:13:31,223 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:13:31 +0200] "GET /api/graph HTTP/1.1" 200 452 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:13:36,203 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:13:36 +0200] "GET /api/status HTTP/1.1" 200 441 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:13:36,211 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:13:36 +0200] "GET /api/screens HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:13:36,217 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:13:36 +0200] "GET /api/stories HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:13:36,224 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:13:36 +0200] "GET /api/graph HTTP/1.1" 200 452 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
