2026-04-12 01:28:19,489 | INFO     | explorer.server | UI static files served from: C:\Users\rylan\Documents\Github\opentelemetry-demo\src\react-native-explorer\ui
2026-04-12 01:29:58,127 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:57 +0200] "GET /api/live-screenshot HTTP/1.1" 200 394009 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:29:59,209 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:59 +0200] "GET /api/graph HTTP/1.1" 200 12695 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:30:01,905 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:30:00 +0200] "GET /api/live-screenshot HTTP/1.1" 200 394041 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:30:03,751 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:30:03 +0200] "GET /api/live-screenshot HTTP/1.1" 200 394041 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:30:07,560 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:30:06 +0200] "GET /api/live-screenshot HTTP/1.1" 200 394041 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:30:09,209 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:30:09 +0200] "GET /api/graph HTTP/1.1" 200 13116 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:30:12,599 | INFO     | explorer.server | 📡 WebSocket client disconnected (1 remaining)
2026-04-12 01:30:12,601 | INFO     | explorer.server | 📡 WebSocket client disconnected (0 remaining)
2026-04-12 01:30:12,603 | INFO     | explorer.mcp | 🔌 Disconnected from Mobile MCP server
2026-04-12 01:30:12,606 | INFO     | explorer.server | 🌐 API server stopped
