2026-04-12 02:17:50,008 | INFO     | explorer.server | UI static files served from: C:\Users\rylan\Documents\Github\opentelemetry-demo\src\react-native-explorer\ui
2026-04-12 02:19:11,586 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:19:11 +0200] "GET /api/graph HTTP/1.1" 200 9435 "http://localhost:3001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:19:11,593 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:19:11 +0200] "GET /api/graph HTTP/1.1" 200 9416 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:19:11,612 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:19:11 +0200] "GET /api/screenshots/20260412_021911_473767.png HTTP/1.1" 200 260 "http://localhost:3001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:19:13,268 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:19:12 +0200] "GET /api/live-screenshot HTTP/1.1" 200 210662 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:19:15,199 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:19:15 +0200] "GET /api/graph HTTP/1.1" 200 10071 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:19:15,751 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:19:15 +0200] "GET /api/live-screenshot HTTP/1.1" 200 210662 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:19:18,707 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:19:18 +0200] "GET /api/live-screenshot HTTP/1.1" 200 213286 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:19:22,111 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:19:21 +0200] "GET /api/live-screenshot HTTP/1.1" 200 214122 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:19:25,017 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:19:24 +0200] "GET /api/live-screenshot HTTP/1.1" 200 212058 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:19:25,200 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:19:25 +0200] "GET /api/graph HTTP/1.1" 200 11091 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:19:27,943 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:19:27 +0200] "GET /api/live-screenshot HTTP/1.1" 200 214574 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:19:30,929 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:19:30 +0200] "GET /api/live-screenshot HTTP/1.1" 200 211606 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:19:33,824 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:19:33 +0200] "GET /api/live-screenshot HTTP/1.1" 200 211590 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:19:35,197 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:19:35 +0200] "GET /api/graph HTTP/1.1" 200 12419 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:19:36,706 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:19:36 +0200] "GET /api/live-screenshot HTTP/1.1" 200 219146 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:19:43,931 | INFO     | httpx | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-12 02:19:48,421 | INFO     | explorer.vision | [ai]🔍 Analyzed screen: Product List[/ai] (9 elements)
2026-04-12 02:19:48,520 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:19:48 +0200] "GET /api/graph HTTP/1.1" 200 16260 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:19:48,525 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:19:48 +0200] "GET /api/graph HTTP/1.1" 200 16299 "http://localhost:3001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:19:48,532 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:19:48 +0200] "GET /api/graph HTTP/1.1" 200 16280 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:19:48,549 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:19:48 +0200] "GET /api/screenshots/20260412_021948_422915.png HTTP/1.1" 200 260 "http://localhost:3001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:20:08,867 | INFO     | httpx | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-12 02:20:10,326 | INFO     | explorer.vision | [ai]🔍 Analyzed screen: Console Error Log[/ai] (2 elements)
2026-04-12 02:20:10,412 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:20:10 +0200] "GET /api/graph HTTP/1.1" 200 19848 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:20:10,419 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:20:10 +0200] "GET /api/graph HTTP/1.1" 200 19887 "http://localhost:3001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:20:10,427 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:20:10 +0200] "GET /api/graph HTTP/1.1" 200 19868 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:20:10,448 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:20:10 +0200] "GET /api/screenshots/20260412_022010_328572.png HTTP/1.1" 200 260 "http://localhost:3001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:20:15,197 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:20:15 +0200] "GET /api/graph HTTP/1.1" 200 20186 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:20:16,480 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:20:15 +0200] "GET /api/live-screenshot HTTP/1.1" 200 212570 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:21:15,202 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:21:15 +0200] "GET /api/graph HTTP/1.1" 200 22925 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:21:15,645 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:21:15 +0200] "GET /api/live-screenshot HTTP/1.1" 200 211898 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:21:51,468 | INFO     | httpx | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-12 02:21:59,423 | INFO     | explorer.vision | [ai]🔍 Analyzed screen: Search Screen[/ai] (18 elements)
2026-04-12 02:21:59,616 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:21:59 +0200] "GET /api/graph HTTP/1.1" 200 30786 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:21:59,624 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:21:59 +0200] "GET /api/graph HTTP/1.1" 200 30825 "http://localhost:3001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:21:59,633 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:21:59 +0200] "GET /api/graph HTTP/1.1" 200 30806 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:21:59,655 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:21:59 +0200] "GET /api/screenshots/20260412_022159_424420.png HTTP/1.1" 200 260 "http://localhost:3001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:22:06,417 | INFO     | httpx | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-12 02:22:10,122 | INFO     | explorer.vision | [ai]🔍 Analyzed screen: Search Results[/ai] (8 elements)
2026-04-12 02:22:10,251 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:22:10 +0200] "GET /api/graph HTTP/1.1" 200 34502 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:22:10,258 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:22:10 +0200] "GET /api/graph HTTP/1.1" 200 34541 "http://localhost:3001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:22:10,268 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:22:10 +0200] "GET /api/graph HTTP/1.1" 200 34522 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:22:10,288 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:22:10 +0200] "GET /api/screenshots/20260412_022210_122685.png HTTP/1.1" 200 258 "http://localhost:3001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:22:15,203 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:22:15 +0200] "GET /api/graph HTTP/1.1" 200 35178 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
